"Model Category","Model","Size","Paper","Print Colour","Quantity","Lamination","Colour Protective Layer","WM Price","EM Price"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","1000","Matte Lamination (Front)","N/A","838.95","998.95"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","1000","Matte Lamination (Front) + Spot UV (Front)","N/A","1080.45","1240.45"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","1000","Matte Lamination (Both)","N/A","920.85","1090.85"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","1000","Matte Lamination (Both) + Spot UV (Front)","N/A","1162.35","1332.35"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","1000","Gloss Waterbase Varnish (Front)","N/A","812.70","962.70"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 230gsm (2 side coated)","4C (Front)","1000","Gloss Waterbase Varnish (Both)","N/A","814.80","964.80"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","250","Gloss Lamination (Front)","N/A","614.25","664.25"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","250","Gloss Lamination (Both)","N/A","620.55","670.55"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","250","Matte Lamination (Front)","N/A","614.25","664.25"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","250","Matte Lamination (Front) + Spot UV (Front)","N/A","807.45","857.45"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","250","Matte Lamination (Both)","N/A","634.20","684.20"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","250","Matte Lamination (Both) + Spot UV (Front)","N/A","827.40","877.40"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","250","Gloss Waterbase Varnish (Front)","N/A","619.50","659.50"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","250","Gloss Waterbase Varnish (Both)","N/A","619.50","659.50"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","300","Gloss Lamination (Front)","N/A","626.85","676.85"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","300","Gloss Lamination (Both)","N/A","640.50","700.50"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","300","Matte Lamination (Front)","N/A","626.85","676.85"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","300","Matte Lamination (Front) + Spot UV (Front)","N/A","823.20","873.20"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","300","Matte Lamination (Both)","N/A","654.15","714.15"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","300","Matte Lamination (Both) + Spot UV (Front)","N/A","850.50","910.50"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","300","Gloss Waterbase Varnish (Front)","N/A","633.15","683.15"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","300","Gloss Waterbase Varnish (Both)","N/A","634.20","684.20"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","350","Gloss Lamination (Front)","N/A","641.55","701.55"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","350","Gloss Lamination (Both)","N/A","658.35","728.35"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","350","Matte Lamination (Front)","N/A","641.55","701.55"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","350","Matte Lamination (Front) + Spot UV (Front)","N/A","841.05","901.05"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","350","Matte Lamination (Both)","N/A","673.05","743.05"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","350","Matte Lamination (Both) + Spot UV (Front)","N/A","872.55","942.55"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","350","Gloss Waterbase Varnish (Front)","N/A","646.80","706.80"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","350","Gloss Waterbase Varnish (Both)","N/A","646.80","706.80"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","400","Gloss Lamination (Front)","N/A","654.15","724.15"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","400","Gloss Lamination (Both)","N/A","676.20","746.20"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","400","Matte Lamination (Front)","N/A","654.15","724.15"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","400","Matte Lamination (Front) + Spot UV (Front)","N/A","857.85","927.85"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","400","Matte Lamination (Both)","N/A","693.00","763.00"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","400","Matte Lamination (Both) + Spot UV (Front)","N/A","896.70","966.70"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","400","Gloss Waterbase Varnish (Front)","N/A","660.45","730.45"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","400","Gloss Waterbase Varnish (Both)","N/A","660.45","730.45"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","450","Gloss Lamination (Front)","N/A","668.85","748.85"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","450","Gloss Lamination (Both)","N/A","696.15","776.15"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","450","Matte Lamination (Front)","N/A","668.85","748.85"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","450","Matte Lamination (Front) + Spot UV (Front)","N/A","875.70","955.70"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","450","Matte Lamination (Both)","N/A","714.00","794.00"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","450","Matte Lamination (Both) + Spot UV (Front)","N/A","920.85","1000.85"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","450","Gloss Waterbase Varnish (Front)","N/A","675.15","745.15"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","450","Gloss Waterbase Varnish (Both)","N/A","676.20","746.20"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","500","Gloss Lamination (Front)","N/A","683.55","773.55"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","500","Gloss Lamination (Both)","N/A","714.00","804.00"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","500","Matte Lamination (Front)","N/A","684.60","774.60"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","500","Matte Lamination (Front) + Spot UV (Front)","N/A","894.60","984.60"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","500","Matte Lamination (Both)","N/A","732.90","822.90"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","500","Matte Lamination (Both) + Spot UV (Front)","N/A","942.90","1032.90"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","500","Gloss Waterbase Varnish (Front)","N/A","688.80","768.80"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","500","Gloss Waterbase Varnish (Both)","N/A","688.80","768.80"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","550","Gloss Lamination (Front)","N/A","697.20","797.20"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","550","Gloss Lamination (Both)","N/A","732.90","832.90"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","550","Matte Lamination (Front)","N/A","702.45","802.45"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","550","Matte Lamination (Front) + Spot UV (Front)","N/A","915.60","1015.60"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","550","Matte Lamination (Both)","N/A","754.95","854.95"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","550","Matte Lamination (Both) + Spot UV (Front)","N/A","968.10","1068.10"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","550","Gloss Waterbase Varnish (Front)","N/A","703.50","793.50"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","550","Gloss Waterbase Varnish (Both)","N/A","703.50","793.50"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","600","Gloss Lamination (Front)","N/A","710.85","810.85"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","600","Gloss Lamination (Both)","N/A","751.80","861.80"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","600","Matte Lamination (Front)","N/A","719.25","819.25"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","600","Matte Lamination (Front) + Spot UV (Front)","N/A","935.55","1035.55"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","600","Matte Lamination (Both)","N/A","774.90","884.90"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","600","Matte Lamination (Both) + Spot UV (Front)","N/A","991.20","1101.20"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","600","Gloss Waterbase Varnish (Front)","N/A","716.10","816.10"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","600","Gloss Waterbase Varnish (Both)","N/A","718.20","818.20"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","650","Gloss Lamination (Front)","N/A","727.65","837.65"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","650","Gloss Lamination (Both)","N/A","772.80","892.80"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","650","Matte Lamination (Front)","N/A","738.15","848.15"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","650","Matte Lamination (Front) + Spot UV (Front)","N/A","957.60","1067.60"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","650","Matte Lamination (Both)","N/A","796.95","916.95"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","650","Matte Lamination (Both) + Spot UV (Front)","N/A","1016.40","1136.40"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","650","Gloss Waterbase Varnish (Front)","N/A","732.90","842.90"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","650","Gloss Waterbase Varnish (Both)","N/A","732.90","842.90"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","700","Gloss Lamination (Front)","N/A","742.35","862.35"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","700","Gloss Lamination (Both)","N/A","791.70","921.70"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","700","Matte Lamination (Front)","N/A","756.00","876.00"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","700","Matte Lamination (Front) + Spot UV (Front)","N/A","978.60","1098.60"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","700","Matte Lamination (Both)","N/A","816.90","946.90"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","700","Matte Lamination (Both) + Spot UV (Front)","N/A","1039.50","1169.50"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","700","Gloss Waterbase Varnish (Front)","N/A","747.60","857.60"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","700","Gloss Waterbase Varnish (Both)","N/A","747.60","857.60"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","750","Gloss Lamination (Front)","N/A","759.15","889.15"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","750","Gloss Lamination (Both)","N/A","811.65","941.65"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","750","Matte Lamination (Front)","N/A","771.75","901.75"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","750","Matte Lamination (Front) + Spot UV (Front)","N/A","997.50","1127.50"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","750","Matte Lamination (Both)","N/A","836.85","966.85"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","750","Matte Lamination (Both) + Spot UV (Front)","N/A","1062.60","1192.60"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","750","Gloss Waterbase Varnish (Front)","N/A","760.20","880.20"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","750","Gloss Waterbase Varnish (Both)","N/A","762.30","882.30"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","800","Gloss Lamination (Front)","N/A","775.95","915.95"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","800","Gloss Lamination (Both)","N/A","829.50","969.50"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","800","Matte Lamination (Front)","N/A","789.60","929.60"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","800","Matte Lamination (Front) + Spot UV (Front)","N/A","1018.50","1158.50"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","800","Matte Lamination (Both)","N/A","855.75","995.75"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","800","Matte Lamination (Both) + Spot UV (Front)","N/A","1084.65","1224.65"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","800","Gloss Waterbase Varnish (Front)","N/A","774.90","904.90"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","800","Gloss Waterbase Varnish (Both)","N/A","774.90","904.90"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","850","Gloss Lamination (Front)","N/A","792.75","932.75"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","850","Gloss Lamination (Both)","N/A","850.50","1000.50"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","850","Matte Lamination (Front)","N/A","806.40","946.40"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","850","Matte Lamination (Front) + Spot UV (Front)","N/A","1038.45","1178.45"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","850","Matte Lamination (Both)","N/A","877.80","1027.80"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","850","Matte Lamination (Both) + Spot UV (Front)","N/A","1109.85","1259.85"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","850","Gloss Waterbase Varnish (Front)","N/A","789.60","929.60"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","850","Gloss Waterbase Varnish (Both)","N/A","790.65","930.65"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","900","Gloss Lamination (Front)","N/A","810.60","960.60"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","900","Gloss Lamination (Both)","N/A","870.45","1030.45"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","900","Matte Lamination (Front)","N/A","825.30","975.30"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","900","Matte Lamination (Front) + Spot UV (Front)","N/A","1060.50","1210.50"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","900","Matte Lamination (Both)","N/A","856.00","1016.00"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","900","Matte Lamination (Both) + Spot UV (Front)","N/A","1134.00","1294.00"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","900","Gloss Waterbase Varnish (Front)","N/A","805.35","945.35"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","900","Gloss Waterbase Varnish (Both)","N/A","806.40","946.40"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","950","Gloss Lamination (Front)","N/A","826.35","986.35"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","950","Gloss Lamination (Both)","N/A","887.25","1057.25"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","950","Matte Lamination (Front)","N/A","842.10","1002.10"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","950","Matte Lamination (Front) + Spot UV (Front)","N/A","1080.45","1240.45"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","950","Matte Lamination (Both)","N/A","917.70","1087.70"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","950","Matte Lamination (Both) + Spot UV (Front)","N/A","1156.05","1326.05"
